OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_has_u_pattern
,,,17608.0,U,,,,,Gemini,Street,,,,,,,,,,,,,91744,,Unincorporated,La Puente,Industry,,,,CAMS,{C3853BC1-036A-4F37-8D91-F4ABE814BC27},0.0,,C3853BC1-036A-4F37-8D91-F4ABE814BC27,Utility,,,,,St,Gemini St,2024-07-17 18:16:05+00:00,17608 U Gemini St La Puente 91744,C3853BC1-036A-4F37-8D91-F4ABE814BC27_17608_U_Gemini_St_La_Puente_91744,Gemini,17608 U Gemini Street St La Puente 91744,,,POINT (6587245.182016 1828691.69788),True
,,,21738.0,U,,South,,,Avalon,Boulevard,,,,,,,,,,,,,90745,,Carson,Carson,,,,,LACO DPW Add,{3A3ADE15-FFDD-4289-B776-9B1BDD17DBB2},0.0,,3A3ADE15-FFDD-4289-B776-9B1BDD17DBB2,Unknown,,S,,,Blvd,S Avalon Blvd,2024-07-17 18:16:05+00:00,21738 U S Avalon Blvd Carson 90745,3A3ADE15-FFDD-4289-B776-9B1BDD17DBB2_21738_U_S_Avalon_Blvd_Carson_90745,Avalon,21738 U S Avalon Boulevard Blvd Carson 90745,,,POINT (6481634.386676 1760969.872694),True
,,,4341.0,U,,,,,Union Pacific,Avenue,,,,,,,,,,,,,90023,,Unincorporated,Los Angeles,Commerce,,,,CAMS,{9D4B07DD-AFBC-46F4-BA14-F91C8C9B90C4},0.0,,9D4B07DD-AFBC-46F4-BA14-F91C8C9B90C4,Utility,,,,,Ave,Union Pacific Ave,2024-07-17 18:16:05+00:00,4341 U Union Pacific Ave Los Angeles 90023,9D4B07DD-AFBC-46F4-BA14-F91C8C9B90C4_4341_U_Union_Pacific_Ave_Los_Angeles_90023,Union Pacific,4341 U Union Pacific Avenue Ave Los Angeles 90023,,,POINT (6507558.763961 1828486.06148),True
,,,9956.0,U,,,,,Carmenita,Road,,,,,,,,,,,,,90605,,Unincorporated,Whittier,,,,,CAMS,{7AE2A79C-0445-4757-AF81-9B2B3E06C0F9},0.0,,7AE2A79C-0445-4757-AF81-9B2B3E06C0F9,Utility,,,,,Rd,Carmenita Rd,2024-07-17 18:16:05+00:00,9956 U Carmenita Rd Whittier 90605,7AE2A79C-0445-4757-AF81-9B2B3E06C0F9_9956_U_Carmenita_Rd_Whittier_90605,Carmenita,9956 U Carmenita Road Rd Whittier 90605,,,POINT (6547654.679832 1802209.600254),True
,,,555.0,U,,,,,Concha,Street,,,,,,,,,,,,,91001,,Unincorporated,Altadena,,,,,LACO DPW Add,{954DB8C7-47B3-4041-A495-DA45B9756F43},0.0,,954DB8C7-47B3-4041-A495-DA45B9756F43,Utility,,,,,St,Concha St,2024-07-17 18:16:05+00:00,555 U Concha St Altadena 91001,954DB8C7-47B3-4041-A495-DA45B9756F43_555_U_Concha_St_Altadena_91001,Concha,555 U Concha Street St Altadena 91001,,,POINT (6521538.599191 1895094.296374),True
,,,27823.0,U,,,,,Commerce Center,Drive,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{63EBA749-4054-40DF-9AC6-BE5273D2643A},0.0,,63EBA749-4054-40DF-9AC6-BE5273D2643A,Utility,,,,,Dr,Commerce Center Dr,2024-07-17 18:16:05+00:00,27823 U Commerce Center Dr Stevenson Ranch 91381,63EBA749-4054-40DF-9AC6-BE5273D2643A_27823_U_Commerce_Center_Dr_Stevenson_Ranch_91381,Commerce Center,27823 U Commerce Center Drive Dr Stevenson Ranch 91381,,,POINT (6378047.450478 1978073.47031),True
,,,2664.0,U,,East,,,Florence,Avenue,,,,,,,,,,,,,90255,,Unincorporated,Huntington Park,Walnut Park,,,,LACO DPW Add,{868CFC26-CAB4-4412-9A61-13205DC39108},0.0,,868CFC26-CAB4-4412-9A61-13205DC39108,Utility,,E,,,Ave,E Florence Ave,2024-07-17 18:16:05+00:00,2664 U E Florence Ave Huntington Park 90255,868CFC26-CAB4-4412-9A61-13205DC39108_2664_U_E_Florence_Ave_Huntington_Park_90255,Florence,2664 U E Florence Avenue Ave Huntington Park 90255,,,POINT (6493984.656595 1812954.219184),True
,,,14728.0,U,,,,,Amar,Road,,,,,,,,,,,,,91744,,Unincorporated,La Puente,Industry,,,,LACO DPW Add,{D9302EED-E97E-4378-8990-20A2CBC6B639},0.0,,D9302EED-E97E-4378-8990-20A2CBC6B639,Utility,,,,,Rd,Amar Rd,2024-07-17 18:16:05+00:00,14728 U Amar Rd La Puente 91744,D9302EED-E97E-4378-8990-20A2CBC6B639_14728_U_Amar_Rd_La_Puente_91744,Amar,14728 U Amar Road Rd La Puente 91744,,,POINT (6573446.520309 1838285.997261),True
,,,4038.0,U,,East,,,Live Oak,Avenue,,,,,,,,,,,,,91006,,Unincorporated,Arcadia,,,,,LACO DPW Add,{34C5E6B4-E09A-41F9-AB7C-A1B70D6D278F},0.0,,34C5E6B4-E09A-41F9-AB7C-A1B70D6D278F,Utility,,E,,,Ave,E Live Oak Ave,2024-07-17 18:16:05+00:00,4038 U E Live Oak Ave Arcadia 91006,34C5E6B4-E09A-41F9-AB7C-A1B70D6D278F_4038_U_E_Live_Oak_Ave_Arcadia_91006,Live Oak,4038 U E Live Oak Avenue Ave Arcadia 91006,,,POINT (6556728.166278 1862160.855023),True
,,,25338.0,U,,,,,Oak,Street,,,,,,,,,,,,,90717,,Lomita,Lomita,,,,,CAMS,{B7A3B16C-BA70-4377-9681-505E4751A765},0.0,,B7A3B16C-BA70-4377-9681-505E4751A765,Unknown,,,,,St,Oak St,2024-07-17 18:16:05+00:00,25338 U Oak St Lomita 90717,B7A3B16C-BA70-4377-9681-505E4751A765_25338_U_Oak_St_Lomita_90717,Oak,25338 U Oak Street St Lomita 90717,,,POINT (6465291.898036 1747539.528492),True
,,,1821.0,U,,,,,Nadeau,Street,,,,,,,,,,,,,90001,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{CD0F176A-7508-42B3-952D-D45BF426FC8A},0.0,,CD0F176A-7508-42B3-952D-D45BF426FC8A,Unknown,,,,,St,Nadeau St,2024-07-17 18:16:05+00:00,1821 U Nadeau St Los Angeles 90001,CD0F176A-7508-42B3-952D-D45BF426FC8A_1821_U_Nadeau_St_Los_Angeles_90001,Nadeau,1821 U Nadeau Street St Los Angeles 90001,,,POINT (6488892.409234 1810642.962652),True
,,,4310.0,U,,,,,Hauck,Street,,,,,,,,,,,,,90063,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{78FFE7EF-12DC-4D77-9F02-3395CB968395},0.0,,78FFE7EF-12DC-4D77-9F02-3395CB968395,Utility,,,,,St,Hauck St,2024-07-17 18:16:05+00:00,4310 U Hauck St Los Angeles 90063,78FFE7EF-12DC-4D77-9F02-3395CB968395_4310_U_Hauck_St_Los_Angeles_90063,Hauck,4310 U Hauck Street St Los Angeles 90063,,,POINT (6509526.663569 1842125.35638),True
,,,24802.0,U,,,,,Mulholland,Highway,,,,,,,,,,,,,91302,,Unincorporated,Calabasas,Hidden Hills,,,,CAMS,{C08F3E0F-EB8C-4BC7-9759-8DCA3A77D467},0.0,,C08F3E0F-EB8C-4BC7-9759-8DCA3A77D467,Utility,,,,,Hwy,Mulholland Hwy,2024-07-17 18:16:05+00:00,24802 U Mulholland Hwy Calabasas 91302,C08F3E0F-EB8C-4BC7-9759-8DCA3A77D467_24802_U_Mulholland_Hwy_Calabasas_91302,Mulholland,24802 U Mulholland Highway Hwy Calabasas 91302,,,POINT (6361899.660595 1860068.928761),True
,,,14305.0,U,,,,,Crenshaw,Boulevard,,,,,,,,,,,,,90249,,Unincorporated,Gardena,,,,,LACO DPW Add,{C82C11E3-FF14-4E8B-8CB1-0BC2C66B2DFB},0.0,,C82C11E3-FF14-4E8B-8CB1-0BC2C66B2DFB,Utility,,,,,Blvd,Crenshaw Blvd,2024-07-17 18:16:05+00:00,14305 U Crenshaw Blvd Gardena 90249,C82C11E3-FF14-4E8B-8CB1-0BC2C66B2DFB_14305_U_Crenshaw_Blvd_Gardena_90249,Crenshaw,14305 U Crenshaw Boulevard Blvd Gardena 90249,,,POINT (6462539.022636 1786728.763105),True
,,,4359.0,U,,East,,,2nd,Street,,,,,,,,,,,,,90022,,Unincorporated,Los Angeles,East Los Angeles,,,,LACO DPW Add,{832DC136-619A-4652-9978-82848C5B5E4F},0.0,,832DC136-619A-4652-9978-82848C5B5E4F,Utility,,E,,,St,E 2nd St,2024-07-17 18:16:05+00:00,4359 U E 2nd St Los Angeles 90022,832DC136-619A-4652-9978-82848C5B5E4F_4359_U_E_2nd_St_Los_Angeles_90022,2nd,4359 U E 2nd Street St Los Angeles 90022,,,POINT (6509694.053654 1834910.391479),True
,,,11940.0,U,,,,,Ramsey,Drive,,,,,,,,,,,,,90605,,Unincorporated,Whittier,,,,,LACO DPW Add,{78258F12-F8C6-4BF3-B21B-5FE38B70F9FA},0.0,,78258F12-F8C6-4BF3-B21B-5FE38B70F9FA,Utility,,,,,Dr,Ramsey Dr,2024-07-17 18:16:05+00:00,11940 U Ramsey Dr Whittier 90605,78258F12-F8C6-4BF3-B21B-5FE38B70F9FA_11940_U_Ramsey_Dr_Whittier_90605,Ramsey,11940 U Ramsey Drive Dr Whittier 90605,,,POINT (6550587.181513 1794338.976559),True
,,,2508.0,U,,,,,Foothill,Boulevard,,,,,,,,,,,,,91214,,Unincorporated,La Crescenta,,,,,LACO DPW Add,{06C84A9E-B2B1-4579-B84D-245EAB9042E7},0.0,,06C84A9E-B2B1-4579-B84D-245EAB9042E7,Utility,,,,,Blvd,Foothill Blvd,2024-07-17 18:16:05+00:00,2508 U Foothill Blvd La Crescenta 91214,06C84A9E-B2B1-4579-B84D-245EAB9042E7_2508_U_Foothill_Blvd_La_Crescenta_91214,Foothill,2508 U Foothill Boulevard Blvd La Crescenta 91214,,,POINT (6491183.236017 1902463.719955),True
,,,1210.0,U,,East,,,Elsmere,Drive,,,,,,,,,,,,,90746,,Carson,Carson,,,,,LACO DPW Add,{EEA63E50-7847-4F9C-90AD-0366161BDE1A},0.0,,EEA63E50-7847-4F9C-90AD-0366161BDE1A,Utility,,E,,,Dr,E Elsmere Dr,2024-07-17 18:16:05+00:00,1210 U E Elsmere Dr Carson 90746,EEA63E50-7847-4F9C-90AD-0366161BDE1A_1210_U_E_Elsmere_Dr_Carson_90746,Elsmere,1210 U E Elsmere Drive Dr Carson 90746,,,POINT (6485571.333527 1769927.396774),True
,,,1607.0,U,,West,,,105th,Street,,,,,,,,,,,,,90047,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{5B7875F7-DA60-4EB0-A60E-D74058B8033D},0.0,,5B7875F7-DA60-4EB0-A60E-D74058B8033D,Utility,,W,,,St,W 105th St,2024-07-17 18:16:05+00:00,1607 U W 105th St Los Angeles 90047,5B7875F7-DA60-4EB0-A60E-D74058B8033D_1607_U_W_105th_St_Los_Angeles_90047,105th,1607 U W 105th Street St Los Angeles 90047,,,POINT (6469184.169451 1801047.324035),True
,,,4224.0,U,,,,,Northridge,Drive,,,,,,,,,,,,,90043,,Unincorporated,Los Angeles,View Park,,,,CAMS,{B5A8720A-F6F8-4A33-B83F-9C4DCEAED863},0.0,,B5A8720A-F6F8-4A33-B83F-9C4DCEAED863,Utility,,,,,Dr,Northridge Dr,2024-07-17 18:16:05+00:00,4224 U Northridge Dr Los Angeles 90043,B5A8720A-F6F8-4A33-B83F-9C4DCEAED863_4224_U_Northridge_Dr_Los_Angeles_90043,Northridge,4224 U Northridge Drive Dr Los Angeles 90043,,,POINT (6455591.881675 1822145.566615),True
,,,25842.0,U,,,,,Magic Mountain,Parkway,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{5292C33A-AACE-4B77-AFF9-86796C82ECAD},0.0,,5292C33A-AACE-4B77-AFF9-86796C82ECAD,Utility,,,,,Pkwy,Magic Mountain Pkwy,2024-07-17 18:16:05+00:00,25842 U Magic Mountain Pkwy Stevenson Ranch 91381,5292C33A-AACE-4B77-AFF9-86796C82ECAD_25842_U_Magic_Mountain_Pkwy_Stevenson_Ranch_91381,Magic Mountain,25842 U Magic Mountain Parkway Pkwy Stevenson Ranch 91381,,,POINT (6384510.235453 1975884.0636),True
,,,18673.0,U,,,,,Pathfinder,Road,,,,,,,,,,,,,91748,,Unincorporated,Rowland Heights,Industry,,,,CAMS,{BA92A072-C174-412F-BE26-1F6DA123003A},0.0,,BA92A072-C174-412F-BE26-1F6DA123003A,Utility,,,,,Rd,Pathfinder Rd,2024-07-17 18:16:05+00:00,18673 U Pathfinder Rd Rowland Heights 91748,BA92A072-C174-412F-BE26-1F6DA123003A_18673_U_Pathfinder_Rd_Rowland_Heights_91748,Pathfinder,18673 U Pathfinder Road Rd Rowland Heights 91748,,,POINT (6592936.13192 1811637.306792),True
,,,8662.0,U,,,,,Duarte,Road,,,,,,,,,,,,,91775,,Unincorporated,San Gabriel,,,,,LACO DPW Add,{917AD1F3-6D14-4732-9534-D93A9215EC4B},0.0,,917AD1F3-6D14-4732-9534-D93A9215EC4B,Utility,,,,,Rd,Duarte Rd,2024-07-17 18:16:05+00:00,8662 U Duarte Rd San Gabriel 91775,917AD1F3-6D14-4732-9534-D93A9215EC4B_8662_U_Duarte_Rd_San_Gabriel_91775,Duarte,8662 U Duarte Road Rd San Gabriel 91775,,,POINT (6537441.744878 1866545.468629),True
,,,7832.0,U,,,,,Santa Fe,Avenue,,,,,,,,,,,,,90255,,Unincorporated,Huntington Park,Walnut Park,,,,CAMS,{295C6750-353F-4A35-93AB-00265D6B7F83},0.0,,295C6750-353F-4A35-93AB-00265D6B7F83,Utility,,,,,Ave,Santa Fe Ave,2024-07-17 18:16:05+00:00,7832 U Santa Fe Ave Huntington Park 90255,295C6750-353F-4A35-93AB-00265D6B7F83_7832_U_Santa_Fe_Ave_Huntington_Park_90255,Santa Fe,7832 U Santa Fe Avenue Ave Huntington Park 90255,,,POINT (6491903.024604 1810771.286871),True
,,,15405.0,U,,South,,,Ermanita,Avenue,,,,,,,,,,,,,90249,,Unincorporated,Gardena,,,,,LACO DPW Add,{0812DE88-B16D-4D32-863B-00C6712D2563},0.0,,0812DE88-B16D-4D32-863B-00C6712D2563,Utility,,S,,,Ave,S Ermanita Ave,2024-07-17 18:16:05+00:00,15405 U S Ermanita Ave Gardena 90249,0812DE88-B16D-4D32-863B-00C6712D2563_15405_U_S_Ermanita_Ave_Gardena_90249,Ermanita,15405 U S Ermanita Avenue Ave Gardena 90249,,,POINT (6460734.627295 1782962.124969),True
,,,1252.0,U,,West,,,223rd,Street,,,,,,,,,,,,,90502,,Unincorporated,Torrance,,,,,LACO DPW Add,{C74E9A2C-F92A-4F23-B6FD-D0B03469B236},0.0,,C74E9A2C-F92A-4F23-B6FD-D0B03469B236,Utility,,W,,,St,W 223rd St,2024-07-17 18:16:05+00:00,1252 U W 223rd St Torrance 90502,C74E9A2C-F92A-4F23-B6FD-D0B03469B236_1252_U_W_223rd_St_Torrance_90502,223rd,1252 U W 223rd Street St Torrance 90502,,,POINT (6470915.638757 1758617.623133),True
,,,5318.0,U,,,,,Angeles Vista,Boulevard,,,,,,,,,,,,,90043,,Unincorporated,Los Angeles,View Park,,,,Office of Assessor,{5538462F-D2E9-4AF4-81DF-1C6E6A67D856},0.0,,5538462F-D2E9-4AF4-81DF-1C6E6A67D856,Utility,,,,,Blvd,Angeles Vista Blvd,2024-07-17 18:16:05+00:00,5318 U Angeles Vista Blvd Los Angeles 90043,5538462F-D2E9-4AF4-81DF-1C6E6A67D856_5318_U_Angeles_Vista_Blvd_Los_Angeles_90043,Angeles Vista,5318 U Angeles Vista Boulevard Blvd Los Angeles 90043,,,POINT (6457332.42511 1820522.077408),True
,,,2234.0,U,,,,,Lincoln,Avenue,,,,,,,,,,,,,91001,,Unincorporated,Altadena,,,,,CAMS,{D288C0BA-59A9-4A31-A42B-DDF417BE7AC9},0.0,,D288C0BA-59A9-4A31-A42B-DDF417BE7AC9,Utility,,,,,Ave,Lincoln Ave,2024-07-17 18:16:05+00:00,2234 U Lincoln Ave Altadena 91001,D288C0BA-59A9-4A31-A42B-DDF417BE7AC9_2234_U_Lincoln_Ave_Altadena_91001,Lincoln,2234 U Lincoln Avenue Ave Altadena 91001,,,POINT (6513405.698462 1889399.062029),True
,,,23910.0,U,,South,,,Alameda,Street,,,,,,,,,,,,,90810,,Carson,Long Beach,Carson,,,,LACO DPW Add,{B212E3D7-24E1-4D12-8EB0-4C99B64E495E},0.0,,B212E3D7-24E1-4D12-8EB0-4C99B64E495E,Unknown,,S,,,St,S Alameda St,2024-07-17 18:16:05+00:00,23910 U S Alameda St Long Beach 90810,B212E3D7-24E1-4D12-8EB0-4C99B64E495E_23910_U_S_Alameda_St_Long_Beach_90810,Alameda,23910 U S Alameda Street St Carson 90810,,,POINT (6490468.660674 1752518.309217),True
,,,1444.0,U,,,,,Pepper,Drive,,,,,,,,,,,,,91104,,Unincorporated,Pasadena,,,,,LACO DPW Add,{B8D1DB58-297B-4EE0-8862-F0CF047A5B46},0.0,,B8D1DB58-297B-4EE0-8862-F0CF047A5B46,Utility,,,,,Dr,Pepper Dr,2024-07-17 18:16:05+00:00,1444 U Pepper Dr Pasadena 91104,B8D1DB58-297B-4EE0-8862-F0CF047A5B46_1444_U_Pepper_Dr_Pasadena_91104,Pepper,1444 U Pepper Drive Dr Pasadena 91104,,,POINT (6529120.978383 1884690.972692),True
,,,14121.0,U,,,,,Marquesas,Way,,,,,,,,,,,,,90292,,Unincorporated,Marina Del Rey,,,,,LACO DPW Add,{95D49407-F970-44DF-9FEE-3E1694D72B17},0.0,,95D49407-F970-44DF-9FEE-3E1694D72B17,Utility,,,,,Wy,Marquesas Wy,2024-07-17 18:16:05+00:00,14121 U Marquesas Wy Marina Del Rey 90292,95D49407-F970-44DF-9FEE-3E1694D72B17_14121_U_Marquesas_Wy_Marina_Del_Rey_90292,Marquesas,14121 U Marquesas Way Wy Marina Del Rey 90292,,,POINT (6422524.993412 1814257.837968),True
,,,26853.0,U,,,,The,Old,Road,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,CAMS,{B07E1BAC-3D03-4DF6-9230-38F7310B5E41},0.0,,B07E1BAC-3D03-4DF6-9230-38F7310B5E41,Utility,,,,,Rd,The Old Rd,2024-07-17 18:16:05+00:00,26853 U The Old Rd Stevenson Ranch 91381,B07E1BAC-3D03-4DF6-9230-38F7310B5E41_26853_U_The_Old_Rd_Stevenson_Ranch_91381,The Old,26853 U The Old Road Rd Stevenson Ranch 91381,,,POINT (6386743.92357 1971508.652403),True
,,,9847.0,U,,East,,,Palmdale,Boulevard,,,,,,,,,,,,,93591,,Unincorporated,Palmdale,Lake Los Angeles,,,,LACO DPW Add,{279304BC-07A9-4FC5-BC1E-70ED47627CF5},0.0,,279304BC-07A9-4FC5-BC1E-70ED47627CF5,Utility,,E,,,Blvd,E Palmdale Blvd,2024-07-17 18:16:05+00:00,9847 U E Palmdale Blvd Palmdale 93591,279304BC-07A9-4FC5-BC1E-70ED47627CF5_9847_U_E_Palmdale_Blvd_Palmdale_93591,Palmdale,9847 U E Palmdale Boulevard Blvd Palmdale 93591,,,POINT (6575991.074603 2033421.986909),True
,,,20407.0,U,,South,,,Raymond,Avenue,,,,,,,,,,,,,90502,,Unincorporated,Torrance,,,,,CAMS,{1BD0D205-6373-4AE8-9E1E-923A92E94E48},0.0,,1BD0D205-6373-4AE8-9E1E-923A92E94E48,Utility,,S,,,Ave,S Raymond Ave,2024-07-17 18:16:05+00:00,20407 U S Raymond Ave Torrance 90502,1BD0D205-6373-4AE8-9E1E-923A92E94E48_20407_U_S_Raymond_Ave_Torrance_90502,Raymond,20407 U S Raymond Avenue Ave Torrance 90502,,,POINT (6471677.578178 1766240.269962),True
,,,2361.0,U,,,,,255th,Street,,,,,,,,,,,,,90717,,Lomita,Lomita,,,,,CAMS,{01187748-48D3-4E0E-B1E4-E163E4E2A8D3},0.0,,01187748-48D3-4E0E-B1E4-E163E4E2A8D3,Utility,,,,,St,255th St,2024-07-17 18:16:05+00:00,2361 U 255th St Lomita 90717,01187748-48D3-4E0E-B1E4-E163E4E2A8D3_2361_U_255th_St_Lomita_90717,255th,2361 U 255th Street St Lomita 90717,,,POINT (6462912.992033 1747023.513776),True
,,,29448.0,U,,,,,Mulholland,Highway,,,,,,,,,,,,,91301,,Unincorporated,Agoura Hills,Agoura,,,,CAMS,{6674E8FE-3361-4262-BAC4-AA87F3D99686},0.0,,6674E8FE-3361-4262-BAC4-AA87F3D99686,Unknown,,,,,Hwy,Mulholland Hwy,2024-07-17 18:16:05+00:00,29448 U Mulholland Hwy Agoura Hills 91301,6674E8FE-3361-4262-BAC4-AA87F3D99686_29448_U_Mulholland_Hwy_Agoura_Hills_91301,Mulholland,29448 U Mulholland Highway Hwy Agoura Hills 91301,,,POINT (6329553.57929 1862970.764492),True
,,,220.0,U,,East,,,Torrance,Boulevard,,,,,,,,,,,,,90745,,Carson,Carson,,,,,CAMS,{FF75C05A-7DAE-42D6-9BB6-6188DF6B475F},0.0,,FF75C05A-7DAE-42D6-9BB6-6188DF6B475F,Utility,,E,,,Blvd,E Torrance Blvd,2024-07-17 18:16:05+00:00,220 U E Torrance Blvd Carson 90745,FF75C05A-7DAE-42D6-9BB6-6188DF6B475F_220_U_E_Torrance_Blvd_Carson_90745,Torrance,220 U E Torrance Boulevard Blvd Carson 90745,,,POINT (6477552.987031 1765043.60372),True
,,,1855.0,U,,East,,,124th,Street,,,,,,,,,,,,,90222,,Unincorporated,Compton,,,,,LACO DPW Add,{C9D8B2B7-DDD1-4161-9440-CC74D6475B86},0.0,,C9D8B2B7-DDD1-4161-9440-CC74D6475B86,Utility,,E,,,St,E 124th St,2024-07-17 18:16:05+00:00,1855 U E 124th St Compton 90222,C9D8B2B7-DDD1-4161-9440-CC74D6475B86_1855_U_E_124th_St_Compton_90222,124th,1855 U E 124th Street St Compton 90222,,,POINT (6489056.863957 1793321.530103),True
,,,21526.0,U,,,,,Poema,Place,,,,,,,,,,,,,91311,,Unincorporated,Chatsworth,,,,,LACO DPW Add,{BBDFBFF8-84CA-4E4F-85B2-EC2F111A671C},0.0,,BBDFBFF8-84CA-4E4F-85B2-EC2F111A671C,Utility,,,,,Pl,Poema Pl,2024-07-17 18:16:05+00:00,21526 U Poema Pl Chatsworth 91311,BBDFBFF8-84CA-4E4F-85B2-EC2F111A671C_21526_U_Poema_Pl_Chatsworth_91311,Poema,21526 U Poema Place Pl Chatsworth 91311,,,POINT (6380500.850427 1924537.060651),True
,,,7924.0,U,,,,,Santa Fe,Avenue,,,,,,,,,,,,,90255,,Unincorporated,Huntington Park,Walnut Park,,,,LACO DPW Add,{F4314EC7-C5E6-428F-9627-804253DB8E21},0.0,,F4314EC7-C5E6-428F-9627-804253DB8E21,Utility,,,,,Ave,Santa Fe Ave,2024-07-17 18:16:05+00:00,7924 U Santa Fe Ave Huntington Park 90255,F4314EC7-C5E6-428F-9627-804253DB8E21_7924_U_Santa_Fe_Ave_Huntington_Park_90255,Santa Fe,7924 U Santa Fe Avenue Ave Huntington Park 90255,,,POINT (6491905.061345 1810359.08133),True
,,,20818.0,U,,South,,,Raymond,Avenue,,,,,,,,,,,,,90502,,Unincorporated,Torrance,,,,,CAMS,{C95B3CA2-8006-4D66-A996-BA74EA61D207},0.0,,C95B3CA2-8006-4D66-A996-BA74EA61D207,Utility,,S,,,Ave,S Raymond Ave,2024-07-17 18:16:05+00:00,20818 U S Raymond Ave Torrance 90502,C95B3CA2-8006-4D66-A996-BA74EA61D207_20818_U_S_Raymond_Ave_Torrance_90502,Raymond,20818 U S Raymond Avenue Ave Torrance 90502,,,POINT (6471718.308083 1764833.119889),True
,,,12115.0,U,,,,,Avalon,Boulevard,,,,,,,,,,,,,90061,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{BC7EA8C4-0C84-42E7-9093-22C9645FA915},0.0,,BC7EA8C4-0C84-42E7-9093-22C9645FA915,Utility,,,,,Blvd,Avalon Blvd,2024-07-17 18:16:05+00:00,12115 U Avalon Blvd Los Angeles 90061,BC7EA8C4-0C84-42E7-9093-22C9645FA915_12115_U_Avalon_Blvd_Los_Angeles_90061,Avalon,12115 U Avalon Boulevard Blvd Los Angeles 90061,,,POINT (6481203.885897 1794142.845718),True
,,,27480.0,U,,,,,Navigation,Avenue,,,,,,,,,,,,,91381,,Unincorporated,Stevenson Ranch,Valencia,,,,LACO DPW Add,{2C7FAB2A-C54C-4207-A570-EB874E7D42D4},0.0,,2C7FAB2A-C54C-4207-A570-EB874E7D42D4,Utility,,,,,Ave,Navigation Ave,2024-07-17 18:16:05+00:00,27480 U Navigation Ave Stevenson Ranch 91381,2C7FAB2A-C54C-4207-A570-EB874E7D42D4_27480_U_Navigation_Ave_Stevenson_Ranch_91381,Navigation,27480 U Navigation Avenue Ave Stevenson Ranch 91381,,,POINT (6380311.703823 1975421.832241),True
,,,1919.0,U,,East,,,126th,Street,,,,,,,,,,,,,90222,,Unincorporated,Compton,,,,,LACO DPW Add,{01E3E18E-BB5B-4E2D-9926-89AB52D0E8EA},0.0,,01E3E18E-BB5B-4E2D-9926-89AB52D0E8EA,Utility,,E,,,St,E 126th St,2024-07-17 18:16:05+00:00,1919 U E 126th St Compton 90222,01E3E18E-BB5B-4E2D-9926-89AB52D0E8EA_1919_U_E_126th_St_Compton_90222,126th,1919 U E 126th Street St Compton 90222,,,POINT (6489387.021762 1792662.101632),True
,,,9102.0,U,,,,,Hooper,Avenue,,,,,,,,,,,,,90002,,Unincorporated,Los Angeles,,,,,LACO DPW Add,{6AF0A140-50AA-43CE-BBB6-7A964F706246},0.0,,6AF0A140-50AA-43CE-BBB6-7A964F706246,Utility,,,,,Ave,Hooper Ave,2024-07-17 18:16:05+00:00,9102 U Hooper Ave Los Angeles 90002,6AF0A140-50AA-43CE-BBB6-7A964F706246_9102_U_Hooper_Ave_Los_Angeles_90002,Hooper,9102 U Hooper Avenue Ave Los Angeles 90002,,,POINT (6484662.523337 1805618.65774),True
,,,3904.0,U,,,,,Marine,Avenue,,,,,,,,,,,,,90260,,Unincorporated,Lawndale,,,,,CAMS,{CE30D1F9-B1DC-40FC-8674-66A9E207971D},0.0,,CE30D1F9-B1DC-40FC-8674-66A9E207971D,Unknown,,,,,Ave,Marine Ave,2024-07-17 18:16:05+00:00,3904 U Marine Ave Lawndale 90260,CE30D1F9-B1DC-40FC-8674-66A9E207971D_3904_U_Marine_Ave_Lawndale_90260,Marine,3904 U Marine Avenue Ave Lawndale 90260,,,POINT (6457808.800141 1784183.715702),True
,,,619.0,U,,East,,,220th,Street,,,,,,,,,,,,,90745,,Carson,Carson,,,,,CAMS,{EBBC2A22-1F49-43A8-9515-5A4619658A2B},0.0,,EBBC2A22-1F49-43A8-9515-5A4619658A2B,Utility,,E,,,St,E 220th St,2024-07-17 18:16:05+00:00,619 U E 220th St Carson 90745,EBBC2A22-1F49-43A8-9515-5A4619658A2B_619_U_E_220th_St_Carson_90745,220th,619 U E 220th Street St Carson 90745,,,POINT (6481149.896175 1759859.049128),True
